date,window_size,garch_model,distribution,arma_p,arma_q,forecast_mean,forecast_var,ci_lower,ci_upper,actual_return,in_ci,violation_type,dist_test_pvalue,aic,bic
2018-09-26,100,GJR-GARCH,t,1,1,0.07971461554540452,0.22810846377992938,-0.8563779387794316,1.0158071698702407,-0.32946997183381443,True,none,,157.5388650254006,175.70470397634273
2018-09-27,100,GARCH,normal,1,1,0.11741977161213024,0.23444121766227383,-0.8315777434125473,1.0664172866368078,0.27594761263509743,True,none,,154.81982336838223,167.7954226190552
2018-09-27,100,GARCH,studentst,1,1,0.11807364613307056,0.23441268556546574,-0.8308661194200739,1.067013411686215,0.27594761263509743,True,none,,156.84699730436,172.41771640516754
2018-09-27,100,GARCH,t,1,1,0.11807364613307056,0.23441268556546574,-0.8308661194200739,1.067013411686215,0.27594761263509743,True,none,,156.84699730436,172.41771640516754
2018-09-27,100,EGARCH,normal,1,1,0.14346848528112768,1.175238054814957e-224,0.14346848528112768,0.14346848528112768,0.27594761263509743,False,above,,140.25652967547512,153.23212892614808
2018-09-27,100,EGARCH,studentst,1,1,0.12610001936701956,1.3158127357436213,-2.1221527333509664,2.3743527720850057,0.27594761263509743,True,none,,147.24832267385233,162.81904177465987
2018-09-27,100,EGARCH,t,1,1,0.12610001936701956,1.3158127357436213,-2.1221527333509664,2.3743527720850057,0.27594761263509743,True,none,,147.24832267385233,162.81904177465987
2018-09-27,100,GJR-GARCH,normal,1,1,0.07647707751826302,0.23312532403124991,-0.8698533786792648,1.022807533715791,0.27594761263509743,True,none,,155.3160919439122,170.88681104471974
2018-09-27,100,GJR-GARCH,studentst,1,1,0.0780526890591589,0.23417920580798124,-0.8704143771978696,1.0265197553161873,0.27594761263509743,True,none,,157.34989086921837,175.51572982016052
2018-09-27,100,GJR-GARCH,t,1,1,0.0780526890591589,0.23417920580798124,-0.8704143771978696,1.0265197553161873,0.27594761263509743,True,none,,157.34989086921837,175.51572982016052
2018-09-28,100,GARCH,normal,1,1,0.057118976608826436,0.2129156957039739,-0.847263065078345,0.961501018295998,-0.0006870305000608937,True,none,,154.1581958704568,167.13379512112976
2018-09-28,100,GARCH,studentst,1,1,0.05744310906073968,0.21270677540171418,-0.8464951181364063,0.9613813362578857,-0.0006870305000608937,True,none,,156.16930008755932,171.74001918836686
2018-09-28,100,GARCH,t,1,1,0.05744310906073968,0.21270677540171418,-0.8464951181364063,0.9613813362578857,-0.0006870305000608937,True,none,,156.16930008755932,171.74001918836686
2018-09-28,100,EGARCH,normal,1,1,0.05564840321904486,0.22549780039266717,-0.8750720243882655,0.9863688308263552,-0.0006870305000608937,True,none,,155.09032387140746,168.06592312208042
2018-09-28,100,EGARCH,studentst,1,1,0.055753196878258776,0.22640484232099944,-0.8768372162087866,0.9883436099653041,-0.0006870305000608937,True,none,,157.09923445139862,172.66995355220615
2018-09-28,100,EGARCH,t,1,1,0.055753196878258776,0.22640484232099944,-0.8768372162087866,0.9883436099653041,-0.0006870305000608937,True,none,,157.09923445139862,172.66995355220615
2018-09-28,100,GJR-GARCH,normal,1,1,0.0527847391605234,0.21146225466354646,-0.848505193891626,0.9540746722126728,-0.0006870305000608937,True,none,,154.6215308619652,170.19224996277273
2018-09-28,100,GJR-GARCH,studentst,1,1,0.05383762063697465,0.21085760879210766,-0.8461628355878614,0.9538380768618107,-0.0006870305000608937,True,none,,156.69843905834995,174.8642780092921
2018-09-28,100,GJR-GARCH,t,1,1,0.05383762063697465,0.21085760879210766,-0.8461628355878614,0.9538380768618107,-0.0006870305000608937,True,none,,156.69843905834995,174.8642780092921
2018-10-01,100,GARCH,normal,1,1,0.07750161950368553,0.20067197377406998,-0.8004921866934319,0.9554954257008029,0.3634492540459443,True,none,,151.45630345472057,164.43190270539353
2018-10-01,100,GARCH,studentst,1,1,0.07834859425887088,0.19991194942627205,-0.7979809792953432,0.9546781678130849,0.3634492540459443,True,none,,153.4637895645342,169.03450866534175
2018-10-01,100,GARCH,t,1,1,0.07834859425887088,0.19991194942627205,-0.7979809792953432,0.9546781678130849,0.3634492540459443,True,none,,153.4637895645342,169.03450866534175
2018-10-01,100,EGARCH,normal,1,1,0.07461936786522315,0.20533864697681348,-0.813524740181707,0.9627634759121533,0.3634492540459443,True,none,,152.34512880939815,165.3207280600711
2018-10-01,100,EGARCH,studentst,1,1,0.0752885675551404,0.20480618579362858,-0.8117032751072679,0.9622804102175486,0.3634492540459443,True,none,,154.35734825822345,169.928067359031
2018-10-01,100,EGARCH,t,1,1,0.0752885675551404,0.20480618579362858,-0.8117032751072679,0.9622804102175486,0.3634492540459443,True,none,,154.35734825822345,169.928067359031
2018-10-01,100,GJR-GARCH,normal,1,1,0.05510782971143168,0.1932711949949898,-0.8065436873182767,0.9167593467411401,0.3634492540459443,True,none,,151.4589476295248,167.02966673033234
2018-10-01,100,GJR-GARCH,studentst,1,1,0.056619381536496004,0.19397445851698603,-0.8065983746869512,0.9198371377599432,0.3634492540459443,True,none,,153.50681104360396,171.67264999454608
2018-10-01,100,GJR-GARCH,t,1,1,0.056619381536496004,0.19397445851698603,-0.8065983746869512,0.9198371377599432,0.3634492540459443,True,none,,153.50681104360396,171.67264999454608
2018-10-02,100,GARCH,normal,1,1,0.027791058688564907,0.20302834467730735,-0.8553425809784843,0.9109246983556141,-0.039676882474820735,True,none,,147.93815232697975,160.9137515776527
2018-10-02,100,GARCH,studentst,1,1,0.02931375164905671,0.20203579763254587,-0.8516585503624858,0.9102860536605992,-0.039676882474820735,True,none,,149.91626917985528,165.4869882806628
2018-10-02,100,GARCH,t,1,1,0.02931375164905671,0.20203579763254587,-0.8516585503624858,0.9102860536605992,-0.039676882474820735,True,none,,149.91626917985528,165.4869882806628
2018-10-02,100,EGARCH,normal,1,1,0.023094200762363355,0.21228283633747597,-0.8799427719749463,0.926131173499673,-0.039676882474820735,True,none,,148.84288828889768,161.81848753957064
2018-10-02,100,EGARCH,studentst,1,1,0.024249811486945,0.21140549351836738,-0.8769191503727758,0.9254187733466659,-0.039676882474820735,True,none,,150.83105276160885,166.40177186241638
2018-10-02,100,EGARCH,t,1,1,0.024249811486945,0.21140549351836738,-0.8769191503727758,0.9254187733466659,-0.039676882474820735,True,none,,150.83105276160885,166.40177186241638
2018-10-02,100,GJR-GARCH,normal,1,1,0.029487827368797563,0.18206647449759453,-0.8068140705194391,0.8657897252570341,-0.039676882474820735,True,none,,148.76497807020488,164.3356971710124
2018-10-02,100,GJR-GARCH,studentst,1,1,0.02924831194330226,0.18197064696719778,-0.8068334704796606,0.8653300943662651,-0.039676882474820735,True,none,,150.78085279174934,168.94669174269148
2018-10-02,100,GJR-GARCH,t,1,1,0.02924831194330226,0.18197064696719778,-0.8068334704796606,0.8653300943662651,-0.039676882474820735,True,none,,150.78085279174934,168.94669174269148
2018-10-03,100,GARCH,normal,1,1,0.07783548100455234,0.19235986857106221,-0.7817821746248965,0.9374531366340011,0.07112666939033303,True,none,,147.59764292827657,160.57324217894953
2018-10-03,100,GARCH,studentst,1,1,0.0798374758234571,0.19054402456504968,-0.7757132379837188,0.9353881896306331,0.07112666939033303,True,none,,149.5627414339249,165.13346053473245
2018-10-03,100,GARCH,t,1,1,0.0798374758234571,0.19054402456504968,-0.7757132379837188,0.9353881896306331,0.07112666939033303,True,none,,149.5627414339249,165.13346053473245
2018-10-03,100,EGARCH,normal,1,1,0.0765772441352608,0.19494902079719817,-0.7888062751942209,0.9419607634647424,0.07112666939033303,True,none,,148.51318180506226,161.48878105573522
2018-10-03,100,EGARCH,studentst,1,1,0.08891534558190366,0.19674974247917026,-0.7804557108237639,0.9582864019875711,0.07112666939033303,True,none,,150.5407515636163,166.11147066442385
2018-10-03,100,EGARCH,t,1,1,0.08891534558190366,0.19674974247917026,-0.7804557108237639,0.9582864019875711,0.07112666939033303,True,none,,150.5407515636163,166.11147066442385
2018-10-03,100,GJR-GARCH,normal,1,1,0.061535829976246306,0.12056405380456914,-0.6190094278473632,0.7420810877998558,0.07112666939033303,True,none,,147.22959634559717,162.8003154464047
2018-10-03,100,GJR-GARCH,studentst,1,1,0.05890505457556827,0.17683019429185912,-0.7652829759293149,0.8830930850804515,0.07112666939033303,True,none,,150.46730933097476,168.63314828191687
2018-10-03,100,GJR-GARCH,t,1,1,0.05890505457556827,0.17683019429185912,-0.7652829759293149,0.8830930850804515,0.07112666939033303,True,none,,150.46730933097476,168.63314828191687
2018-10-04,100,GARCH,normal,1,1,0.06337676043871025,0.18058549818631414,-0.7695168431489626,0.896270364026383,-0.8203035646517516,False,below,,147.06883975473042,160.04443900540338
2018-10-04,100,GARCH,studentst,1,1,0.06541485679673464,0.17743002280978992,-0.7601698609510125,0.8909995745444818,-0.8203035646517516,False,below,,149.00074531318512,164.57146441399266
2018-10-04,100,GARCH,t,1,1,0.06541485679673464,0.17743002280978992,-0.7601698609510125,0.8909995745444818,-0.8203035646517516,False,below,,149.00074531318512,164.57146441399266
2018-10-04,100,EGARCH,normal,1,1,0.05945311908928264,0.16909726420272556,-0.746512250592818,0.8654184887713833,-0.8203035646517516,False,below,,147.99879944636382,160.97439869703678
2018-10-04,100,EGARCH,studentst,1,1,0.07185229945971276,0.171870829610414,-0.7406959849067868,0.8844005838262122,-0.8203035646517516,False,below,,150.01885371739596,165.5895728182035
2018-10-04,100,EGARCH,t,1,1,0.07185229945971276,0.171870829610414,-0.7406959849067868,0.8844005838262122,-0.8203035646517516,False,below,,150.01885371739596,165.5895728182035
2018-10-04,100,GJR-GARCH,normal,1,1,0.048854082549334876,0.11056408982014394,-0.6028570483143396,0.7005652134130094,-0.8203035646517516,False,below,,146.01365933868843,161.58437843949596
2018-10-04,100,GJR-GARCH,studentst,1,1,0.04995169069968634,0.11168684287936365,-0.6050600708240365,0.7049634522234091,-0.8203035646517516,False,below,,148.09339744780112,166.25923639874327
2018-10-04,100,GJR-GARCH,t,1,1,0.04995169069968634,0.11168684287936365,-0.6050600708240365,0.7049634522234091,-0.8203035646517516,False,below,,148.09339744780112,166.25923639874327
2018-10-05,100,GARCH,normal,1,1,0.1836825637888128,0.2927906200799776,-0.8768565020275918,1.2442216296052175,-0.5543314563770911,True,none,,148.63360182774306,161.60920107841602
2018-10-05,100,GARCH,studentst,1,1,0.18610918482177347,0.29628287677274734,-0.880735916586721,1.252954286230268,-0.5543314563770911,True,none,,150.60300765894243,166.17372675974997
2018-10-05,100,GARCH,t,1,1,0.18610918482177347,0.29628287677274734,-0.880735916586721,1.252954286230268,-0.5543314563770911,True,none,,150.60300765894243,166.17372675974997
2018-10-05,100,EGARCH,normal,1,1,0.19505047863817077,0.26643682276415653,-0.816634295866757,1.2067352531430986,-0.5543314563770911,True,none,,149.63078090072318,162.60638015139614
2018-10-05,100,EGARCH,studentst,1,1,0.22217822056607606,0.2687164564092831,-0.7938253235906896,1.2381817647228417,-0.5543314563770911,True,none,,151.64431952881617,167.2150386296237
2018-10-05,100,EGARCH,t,1,1,0.22217822056607606,0.2687164564092831,-0.7938253235906896,1.2381817647228417,-0.5543314563770911,True,none,,151.64431952881617,167.2150386296237
2018-10-05,100,GJR-GARCH,normal,1,1,0.10313259380161904,0.41685031746802204,-1.1622975026267375,1.3685626902299755,-0.5543314563770911,True,none,,149.24461495354626,164.8153340543538
2018-10-05,100,GJR-GARCH,studentst,1,1,0.10034861770607298,0.4199136482888608,-1.169722635471911,1.3704198708840571,-0.5543314563770911,True,none,,151.2689457324519,169.434784683394
2018-10-05,100,GJR-GARCH,t,1,1,0.10034861770607298,0.4199136482888608,-1.169722635471911,1.3704198708840571,-0.5543314563770911,True,none,,151.2689457324519,169.434784683394
2018-10-08,100,GARCH,normal,1,1,0.11427361127648195,0.3017609513258991,-0.9623889487728241,1.190936171325788,-0.03951944592162464,True,none,,150.41990523371416,163.39550448438712
2018-10-08,100,GARCH,studentst,1,1,0.11514733120836465,0.30343833373522167,-0.9645034751470491,1.1947981375637784,-0.03951944592162464,True,none,,152.42144741404286,167.9921665148504
2018-10-08,100,GARCH,t,1,1,0.11514733120836465,0.30343833373522167,-0.9645034751470491,1.1947981375637784,-0.03951944592162464,True,none,,152.42144741404286,167.9921665148504
2018-10-08,100,EGARCH,normal,1,1,0.10452319174196052,0.29140114625998836,-0.953496422282662,1.162542805766583,-0.03951944592162464,True,none,,151.45020945977348,164.42580871044643
2018-10-08,100,EGARCH,studentst,1,1,0.10500166808922527,0.2922385260579985,-0.9545370351548553,1.1645403713333058,-0.03951944592162464,True,none,,153.4600752425101,169.03079434331764
2018-10-08,100,EGARCH,t,1,1,0.10500166808922527,0.2922385260579985,-0.9545370351548553,1.1645403713333058,-0.03951944592162464,True,none,,153.4600752425101,169.03079434331764
2018-10-08,100,GJR-GARCH,normal,1,1,0.05684938680301194,0.41826892559284,-1.210732111026958,1.324430884632982,-0.03951944592162464,True,none,,150.5181177886956,166.08883688950314
2018-10-08,100,GJR-GARCH,studentst,1,1,0.05831820517174699,0.4194486300484761,-1.2110496058774325,1.3276860162209265,-0.03951944592162464,True,none,,152.56959901781875,170.7354379687609
2018-10-08,100,GJR-GARCH,t,1,1,0.05831820517174699,0.4194486300484761,-1.2110496058774325,1.3276860162209265,-0.03951944592162464,True,none,,152.56959901781875,170.7354379687609
2018-10-09,100,GARCH,normal,1,1,0.06162124989790015,0.23578890288413779,-0.8901000122403698,1.01334251203617,-0.14189099207727027,True,none,,150.61479362737072,163.59039287804367
2018-10-09,100,GARCH,studentst,1,1,0.062266347487318574,0.23590169490678903,-0.8896825202132419,1.0142152151878792,-0.14189099207727027,True,none,,152.61566621577484,168.18638531658237
2018-10-09,100,GARCH,t,1,1,0.062266347487318574,0.23590169490678903,-0.8896825202132419,1.0142152151878792,-0.14189099207727027,True,none,,152.61566621577484,168.18638531658237
2018-10-09,100,EGARCH,normal,1,1,0.055327638442168134,0.2372448679463635,-0.8993274776269655,1.0099827545113018,-0.14189099207727027,True,none,,151.6244266171303,164.60002586780325
2018-10-09,100,EGARCH,studentst,1,1,0.05636144507934992,0.23740933087446434,-0.8986245067559644,1.0113473969146642,-0.14189099207727027,True,none,,153.64700431618726,169.2177234169948
2018-10-09,100,EGARCH,t,1,1,0.05636144507934992,0.23740933087446434,-0.8986245067559644,1.0113473969146642,-0.14189099207727027,True,none,,153.64700431618726,169.2177234169948
2018-10-09,100,GJR-GARCH,normal,1,1,0.043261935618934655,0.2938634130172252,-1.0192182759682273,1.1057421472060964,-0.14189099207727027,True,none,,150.93725759260846,166.507976693416
2018-10-09,100,GJR-GARCH,studentst,1,1,0.05198013114634149,0.16408682890604825,-0.7419548764335402,0.8459151387262231,-0.14189099207727027,True,none,,152.71697758327284,170.88281653421495
2018-10-09,100,GJR-GARCH,t,1,1,0.05198013114634149,0.16408682890604825,-0.7419548764335402,0.8459151387262231,-0.14189099207727027,True,none,,152.71697758327284,170.88281653421495
2018-10-10,100,GARCH,normal,1,1,0.06846415912090499,0.2113160715740935,-0.8325141908424738,0.9694425090842838,-3.341638895156693,False,below,,150.1656831501663,163.14128240083926
2018-10-10,100,GARCH,studentst,1,1,0.0692113382448494,0.21049773252503481,-0.8300207626859435,0.9684434391756422,-3.341638895156693,False,below,,152.16283442367157,167.7335535244791
2018-10-10,100,GARCH,t,1,1,0.0692113382448494,0.21049773252503481,-0.8300207626859435,0.9684434391756422,-3.341638895156693,False,below,,152.16283442367157,167.7335535244791
2018-10-10,100,EGARCH,normal,1,1,0.07705809941101327,64.25017774282489,-15.633270096439638,15.787386295261665,-3.341638895156693,True,none,,134.8532287561462,147.82882800681915
2018-10-10,100,EGARCH,studentst,1,1,0.10695200685021836,8.2547144986353e-86,0.10695200685021836,0.10695200685021836,-3.341638895156693,False,below,,141.44335865135508,157.01407775216262
2018-10-10,100,EGARCH,t,1,1,0.10695200685021836,8.2547144986353e-86,0.10695200685021836,0.10695200685021836,-3.341638895156693,False,below,,141.44335865135508,157.01407775216262
2018-10-10,100,GJR-GARCH,normal,1,1,0.04474364219334675,0.2309031792776613,-0.8970658155859267,0.9865530999726201,-3.341638895156693,False,below,,150.65756183193497,166.2282809327425
2018-10-10,100,GJR-GARCH,studentst,1,1,0.04527900387666496,0.23324354975039063,-0.9012913799610331,0.991849387714363,-3.341638895156693,False,below,,152.69454927513905,170.86038822608117
2018-10-10,100,GJR-GARCH,t,1,1,0.04527900387666496,0.23324354975039063,-0.9012913799610331,0.991849387714363,-3.341638895156693,False,below,,152.69454927513905,170.86038822608117
2018-10-11,100,GARCH,normal,1,1,0.3523158838570195,0.36132613578624495,-0.8258264978029368,1.5304582655169758,-2.078758017027186,False,below,,189.41789159188295,202.3934908425559
2018-10-11,100,GARCH,studentst,1,1,0.33365925230611426,2.6630662520327153,-2.8647871430495933,3.5321056476618216,-2.078758017027186,True,none,,169.98484829494507,185.5555673957526
2018-10-11,100,GARCH,t,1,1,0.33365925230611426,2.6630662520327153,-2.8647871430495933,3.5321056476618216,-2.078758017027186,True,none,,169.98484829494507,185.5555673957526
2018-10-11,100,EGARCH,normal,1,1,0.8540036490235433,0.0,0.8540036490235433,0.8540036490235433,-2.078758017027186,False,below,,155.96270637260696,168.93830562327992
2018-10-11,100,EGARCH,studentst,1,1,0.3411842687194969,1.2964344486880295,-1.8904518011548799,2.572820338593874,-2.078758017027186,False,below,,170.89338165805668,186.46410075886422
2018-10-11,100,EGARCH,t,1,1,0.3411842687194969,1.2964344486880295,-1.8904518011548799,2.572820338593874,-2.078758017027186,False,below,,170.89338165805668,186.46410075886422
2018-10-11,100,GJR-GARCH,normal,1,1,0.4320208848355888,6.161204283443011,-4.432957279630371,5.296999049301548,-2.078758017027186,True,none,,181.82912799007255,197.3998470908801
2018-10-11,100,GJR-GARCH,studentst,1,1,0.21063719043435314,3.7668025648370875,-3.593310356326339,4.014584737195045,-2.078758017027186,True,none,,169.89736695031942,188.06320590126154
2018-10-11,100,GJR-GARCH,t,1,1,0.21063719043435314,3.7668025648370875,-3.593310356326339,4.014584737195045,-2.078758017027186,True,none,,169.89736695031942,188.06320590126154
2018-10-12,100,GARCH,normal,1,1,0.03734902202744403,1.3845951787609594,-2.268917519927723,2.3436155639826115,1.4106235544858448,True,none,,195.09374040271234,208.0693396533853
2018-10-12,100,GARCH,studentst,1,1,0.09605930237388388,2.863492020657321,-3.22056348002711,3.412682084774878,1.4106235544858448,True,none,,174.51352901216413,190.08424811297166
2018-10-12,100,GARCH,t,1,1,0.09605930237388388,2.863492020657321,-3.22056348002711,3.412682084774878,1.4106235544858448,True,none,,174.51352901216413,190.08424811297166
2018-10-12,100,EGARCH,normal,1,1,-0.039824858582936135,0.4958895569677496,-1.4200202479042683,1.340370530738396,1.4106235544858448,False,above,,196.29400031908827,209.26959956976123
2018-10-12,100,EGARCH,studentst,1,1,0.07451902512897017,1.61948281380588,-2.4197096211777676,2.5687476714357076,1.4106235544858448,True,none,,175.42522745032022,190.99594655112776
2018-10-12,100,EGARCH,t,1,1,0.07451902512897017,1.61948281380588,-2.4197096211777676,2.5687476714357076,1.4106235544858448,True,none,,175.42522745032022,190.99594655112776
2018-10-12,100,GJR-GARCH,normal,1,1,0.22248639529152667,7.657953136661163,-5.201323301341391,5.6462960919244445,1.4106235544858448,True,none,,185.5370847187604,201.10780381956795
2018-10-12,100,GJR-GARCH,studentst,1,1,0.039955691359087414,4.843905668108052,-4.273704489434475,4.353615872152649,1.4106235544858448,True,none,,173.7304439938589,191.89628294480104
2018-10-12,100,GJR-GARCH,t,1,1,0.039955691359087414,4.843905668108052,-4.273704489434475,4.353615872152649,1.4106235544858448,True,none,,173.7304439938589,191.89628294480104
2018-10-15,100,GARCH,normal,1,1,-0.013936445194253064,1.2144957994812304,-2.173898389676872,2.1460254992883656,-0.5922482381780606,True,none,,197.36517221935367,210.34077147002662
2018-10-15,100,GARCH,studentst,1,1,0.012902738205337862,1.882655187878059,-2.6763615436754384,2.702167020086114,-0.5922482381780606,True,none,,177.26068976367642,192.83140886448396
2018-10-15,100,GARCH,t,1,1,0.012902738205337862,1.882655187878059,-2.6763615436754384,2.702167020086114,-0.5922482381780606,True,none,,177.26068976367642,192.83140886448396
2018-10-15,100,EGARCH,normal,1,1,-0.01709362578912879,1.0064620866097778,-1.9833801411020282,1.9491928895237707,-0.5922482381780606,True,none,,199.2256487191704,212.20124796984337
2018-10-15,100,EGARCH,studentst,1,1,0.010966224857715527,1.1107405696105923,-2.0546726977600365,2.076605147475467,-0.5922482381780606,True,none,,178.34066798970417,193.9113870905117
2018-10-15,100,EGARCH,t,1,1,0.010966224857715527,1.1107405696105923,-2.0546726977600365,2.076605147475467,-0.5922482381780606,True,none,,178.34066798970417,193.9113870905117
2018-10-15,100,GJR-GARCH,normal,1,1,-0.1153793074683,5.646037259610453,-4.772526463496146,4.541767848559547,-0.5922482381780606,True,none,,188.3364188592521,203.90713796005963
2018-10-15,100,GJR-GARCH,studentst,1,1,0.015211802597497178,3.5142973979903527,-3.659026722328784,3.689450327523778,-0.5922482381780606,True,none,,176.3740313406199,194.539870291562
2018-10-15,100,GJR-GARCH,t,1,1,0.015211802597497178,3.5142973979903527,-3.659026722328784,3.689450327523778,-0.5922482381780606,True,none,,176.3740313406199,194.539870291562
2018-10-16,100,GARCH,normal,1,1,0.06057355670797246,0.7641056628351007,-1.6526924583755667,1.7738395717915114,2.126782810210728,False,above,,198.3987243113726,211.37432356204556
2018-10-16,100,GARCH,studentst,1,1,0.08643216315130113,1.0007861532569107,-1.8743020860669102,2.0471664123695126,2.126782810210728,False,above,,178.5374281603478,194.10814726115532
2018-10-16,100,GARCH,t,1,1,0.08643216315130113,1.0007861532569107,-1.8743020860669102,2.0471664123695126,2.126782810210728,False,above,,178.5374281603478,194.10814726115532
2018-10-16,100,EGARCH,normal,1,1,0.11918694103574279,0.6454447952307785,-1.4554398725014797,1.6938137545729655,2.126782810210728,False,above,,200.08343968607252,213.05903893674548
2018-10-16,100,EGARCH,studentst,1,1,0.08959448870748232,0.6195392767379776,-1.4531091832242216,1.6322981606391864,2.126782810210728,False,above,,179.45887965558057,195.0295987563881
2018-10-16,100,EGARCH,t,1,1,0.08959448870748232,0.6195392767379776,-1.4531091832242216,1.6322981606391864,2.126782810210728,False,above,,179.45887965558057,195.0295987563881
2018-10-16,100,GJR-GARCH,normal,1,1,0.06847135119785251,4.34730153763918,-4.018089530274631,4.155032232670337,2.126782810210728,True,none,,190.68952934495516,206.2602484457627
2018-10-16,100,GJR-GARCH,studentst,1,1,0.038340899136152254,2.4675828630397003,-3.040476723753765,3.11715852202607,2.126782810210728,True,none,,178.18838826452006,196.35422721546217
2018-10-16,100,GJR-GARCH,t,1,1,0.038340899136152254,2.4675828630397003,-3.040476723753765,3.11715852202607,2.126782810210728,True,none,,178.18838826452006,196.35422721546217
2018-10-17,100,GARCH,normal,1,1,-0.114024751031653,1.5702047623537436,-2.570012726295317,2.341963224232011,-0.025269428490193948,True,none,,202.64347652072593,215.61907577139888
2018-10-17,100,GARCH,studentst,1,1,-0.03836660110339228,1.9917672141554843,-2.8044634420666563,2.7277302398598717,-0.025269428490193948,True,none,,182.91607653664656,198.4867956374541
2018-10-17,100,GARCH,t,1,1,-0.03836660110339228,1.9917672141554843,-2.8044634420666563,2.7277302398598717,-0.025269428490193948,True,none,,182.91607653664656,198.4867956374541
2018-10-17,100,EGARCH,normal,1,1,-0.22970130655658103,1.508907777390427,-2.6372741696430597,2.177871556529898,-0.025269428490193948,True,none,,204.3681009836505,217.34370023432345
2018-10-17,100,EGARCH,studentst,1,1,-0.014205943578851105,1.4676509305340624,-2.3886365306459933,2.360224643488291,-0.025269428490193948,True,none,,185.1633688762504,200.73408797705792
2018-10-17,100,EGARCH,t,1,1,-0.014205943578851105,1.4676509305340624,-2.3886365306459933,2.360224643488291,-0.025269428490193948,True,none,,185.1633688762504,200.73408797705792
2018-10-17,100,GJR-GARCH,normal,1,1,-0.17422273731463722,3.292316991475584,-3.730527019490872,3.3820815448615975,-0.025269428490193948,True,none,,193.56653632934652,209.13725543015406
2018-10-17,100,GJR-GARCH,studentst,1,1,-0.0031765356898319705,2.0506444153523296,-2.8098589326600263,2.8035058612803625,-0.025269428490193948,True,none,,181.8226332090295,199.98847215997165
2018-10-17,100,GJR-GARCH,t,1,1,-0.0031765356898319705,2.0506444153523296,-2.8098589326600263,2.8035058612803625,-0.025269428490193948,True,none,,181.8226332090295,199.98847215997165
2018-10-18,100,GARCH,normal,1,1,0.0920946728296654,1.0797763966435316,-1.944548782285543,2.1287381279448736,-1.4496490704811662,True,none,,200.7240491255377,213.69964837621066
2018-10-18,100,GARCH,studentst,1,1,0.08145569445225766,1.039508848958426,-1.9168511981498126,2.079762587054328,-1.4496490704811662,True,none,,180.83482856309442,196.40554766390196
2018-10-18,100,GARCH,t,1,1,0.08145569445225766,1.039508848958426,-1.9168511981498126,2.079762587054328,-1.4496490704811662,True,none,,180.83482856309442,196.40554766390196
2018-10-18,100,EGARCH,normal,1,1,0.17104418546283615,0.9044850063731449,-1.6929681283156162,2.0350564992412883,-1.4496490704811662,True,none,,201.38449246442775,214.3600917151007
2018-10-18,100,EGARCH,studentst,1,1,0.08325462337804404,0.6507933362724694,-1.4978828792044592,1.6643921259605472,-1.4496490704811662,True,none,,182.68297021217927,198.2536893129868
2018-10-18,100,EGARCH,t,1,1,0.08325462337804404,0.6507933362724694,-1.4978828792044592,1.6643921259605472,-1.4496490704811662,True,none,,182.68297021217927,198.2536893129868
2018-10-18,100,GJR-GARCH,normal,1,1,0.05071813337355507,2.8064320557132723,-3.2326936859233326,3.334129952670443,-1.4496490704811662,True,none,,191.37194204110094,206.94266114190847
2018-10-18,100,GJR-GARCH,studentst,1,1,0.05141817315560424,1.8583061298344803,-2.620398900298832,2.7232352466100402,-1.4496490704811662,True,none,,180.33294952887633,198.49878847981847
2018-10-18,100,GJR-GARCH,t,1,1,0.05141817315560424,1.8583061298344803,-2.620398900298832,2.7232352466100402,-1.4496490704811662,True,none,,180.33294952887633,198.49878847981847
2018-10-19,100,GARCH,normal,1,1,0.18143200192384512,1.2135601702391527,-1.9776977812082985,2.3405617850559888,-0.03612351353181399,True,none,,200.9155648759805,213.89116412665345
2018-10-19,100,GARCH,studentst,1,1,0.12989272338252097,1.3752694629330655,-2.1685939546766533,2.428379401441695,-0.03612351353181399,True,none,,181.19728959511724,196.76800869592478
2018-10-19,100,GARCH,t,1,1,0.12989272338252097,1.3752694629330655,-2.1685939546766533,2.428379401441695,-0.03612351353181399,True,none,,181.19728959511724,196.76800869592478
2018-10-19,100,EGARCH,normal,1,1,0.4281876944970877,1.350939293148487,-1.8498767611071743,2.7062521501013497,-0.03612351353181399,True,none,,202.8028363298197,215.77843558049267
2018-10-19,100,EGARCH,studentst,1,1,0.08546296885695717,1.1056046947391576,-1.9753948396311907,2.146320777345105,-0.03612351353181399,True,none,,183.68845549118603,199.25917459199357
2018-10-19,100,EGARCH,t,1,1,0.08546296885695717,1.1056046947391576,-1.9753948396311907,2.146320777345105,-0.03612351353181399,True,none,,183.68845549118603,199.25917459199357
2018-10-19,100,GJR-GARCH,normal,1,1,0.17814284254690207,3.0864516231497046,-3.2651806700487604,3.621466355142565,-0.03612351353181399,True,none,,191.18357833050115,206.7542974313087
2018-10-19,100,GJR-GARCH,studentst,1,1,0.06366217035133584,2.288587494215039,-2.9013866684677865,3.0287110091704585,-0.03612351353181399,True,none,,179.19943356713603,197.36527251807814
2018-10-19,100,GJR-GARCH,t,1,1,0.06366217035133584,2.288587494215039,-2.9013866684677865,3.0287110091704585,-0.03612351353181399,True,none,,179.19943356713603,197.36527251807814
2018-10-22,100,GARCH,normal,1,1,0.07045980328008049,0.8391055266448711,-1.7249201918248915,1.8658397983850525,-0.43087969211804594,True,none,,200.8618138108918,213.83741306156475
